product_id,product_name,price,rating,review_count,sold_count,comment_count,avg_comment_rating,product_url,positive_ratio,neutral_ratio,negative_ratio,estimated_revenue,sold_score,revenue_score,rating_score,review_score,positive_score,negative_penalty,price_score,performance_score,product_label
343395,Sách Hạt Giống Tâm Hồn 3 (Tái Bản),76000.0,0.0,0,0,3,5.0,https://tiki.vn/p/343395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.006006006006006006,0.10060060060060061,Normal
343401,Sách Hạt Giống Tâm Hồn 9 - Vượt Qua Thử Thách (Tái Bản),76000.0,0.0,0,1,15,4.466666666666667,https://tiki.vn/p/343401,0.9333333333333333,0.06666666666666667,0.0,76000.0,1.994614540740002e-05,1.1718514617829325e-05,0.0,0.0,0.9333333333333333,0.0,0.006006006006006006,0.09394185009894025,Normal
343497,Sách Giao Tiếp Bằng Trái Tim (Tái Bản),75848.0,0.0,0,5,2,3.75,https://tiki.vn/p/343497,0.75,0.0,0.0,379240.0,9.97307270370001e-05,5.8475387942968336e-05,0.0,0.0,0.75,0.0,0.005992173992173992,0.0756387689279624,Normal
343533,Sách 22 Quy Luật Bất Biến Trong Marketing (Tái Bản),74000.0,0.0,0,7,0,0.0,https://tiki.vn/sach-22-quy-luat-bat-bien-trong-marketing-tai-ban-p343533.html?spid=214173277,0.0,0.0,0.0,518000.0,0.00013962301785180013,7.987092857941566e-05,0.0,0.0,0.0,0.0,0.005824005824005824,0.0006372740690083863,Needs Improvement
344235,Bí Mật Của Hạnh Phúc (Sách Bỏ Túi),68000.0,0.0,0,0,4,5.0,https://tiki.vn/p/344235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005278005278005278,0.10052780052780054,Normal
344324,Sách Học Tiếng Anh Theo Đĩa Hình - Đàm Thoại Tiếng Anh Hằng Ngày 1 (Kèm 1 VCD),57000.0,5.0,2,69,0,5.0,https://tiki.vn/sach-hoc-tieng-anh-theo-dia-hinh-dam-thoai-tieng-anh-hang-ngay-1-kem-1-vcd-p344324.html?spid=35300,1.0,0.0,0.0,3933000.0,0.0013762840331106015,0.0006064331314726676,1.0,0.00032509752925877764,1.0,0.0,0.004277004277004277,0.30095588947177215,Premium / Niche Quality
344328,Sách Học Tiếng Anh Theo Đĩa Hình - Các Thành Ngữ Tiếng Anh Thông Dụng (Kèm 1 VCD),29000.0,4.0,5,88,7,3.7142857142857144,https://tiki.vn/sach-hoc-tieng-anh-theo-dia-hinh-cac-thanh-ngu-tieng-anh-thong-dung-kem-1-vcd-p344328.html?spid=35304,0.7142857142857143,0.0,0.2857142857142857,2552000.0,0.0017552607958512018,0.00039349538558816367,0.8,0.000812743823146944,0.7142857142857143,0.2857142857142857,0.001729001729001729,0.18936279217200333,High Potential
344337,Sách Nói Tiếng Anh Theo Chủ Đề (Kèm 3CD),95000.0,0.0,0,49,0,0.0,https://tiki.vn/sach-noi-tieng-anh-theo-chu-de-kem-3cd-p344337.html?spid=35313,0.0,0.0,0.0,4655000.0,0.000977361124962601,0.0007177590203420462,0.0,0.0,0.0,0.0,0.007735007735007735,0.0011972808098269353,Normal
344362,Sách Tiếng Anh Đàm Thoại Cho Doanh Nhân (Kèm 3 CD),69000.0,4.5,2,36,1,4.5,https://tiki.vn/sach-tieng-anh-dam-thoai-cho-doanh-nhan-kem-3-cd-p344362.html?spid=35339,1.0,0.0,0.0,2484000.0,0.0007180612346664008,0.0003830103988248427,0.9,0.00032509752925877764,1.0,0.0,0.005369005369005369,0.28084467819819925,Premium / Niche Quality
344389,Sách Tiếng Anh Đàm Thoại Theo Phương Pháp Cấp Tốc (Kèm 1 CD),74000.0,5.0,1,22,0,5.0,https://tiki.vn/sach-tieng-anh-dam-thoai-theo-phuong-phap-cap-toc-kem-1-cd-p344389.html?spid=35370,1.0,0.0,0.0,1628000.0,0.00043881519896280045,0.0002510229183924492,1.0,0.00016254876462938882,1.0,0.0,0.005824005824005824,0.3007711149882023,Premium / Niche Quality
